81,draw,v. (drew， drawn) 拉， 拖， 挨近， 提取， 画， 绘制 n. 平局; 抽签; 拉， 拽吸引人的事物
82,drawback,n. 不利点，退税
83,drawer,n. 抽屉
84,drawing,n. 图画，绘图技巧，素描
85,encourage,v. 鼓励，激励，支持 vt. 鼓励
86,encouragement,n. 鼓励
87,encouraging,adj. 令人鼓舞的
88,evaluate,vt. 评估，评价
89,evaluation,n. 估价，评价
90,example,n. 榜样，例子 vt. 把...作为例子
91,exemplify,vt. 例证，例示
92,extinct,adj. 灭绝的，熄灭的 n. 消灭，熄灭
93,extinction,n.熄灭； 消灭，灭绝； 废除； [物]消光，自屏，衰减
94,finance,n. 财政， 资金 vt. 给...提供资金， 负担经费
95,financial,adj. 金融的，财政的
96,habit,n. 习惯，习性；嗜好 vt. 使穿衣
97,habitat,n. (动植物的)产地，栖息地
98,habitual,adj. 惯常的， 习惯的
99,identical,adj. 相同的，同一的
100,identification,n. 身份的证明 n. 视为同一，证明同一，确认
101,identify,vt.识别，认出； 确定； 使参与； 把…看成一样 vi.确定； 认同
102,identity,n. 身份，一致，特征
103,image,n. 图像，影像，肖像，想像，形象 vt. 想像，描绘，反映
104,imagination,n. 想象，想象力，空想
105,imaginative,adj. 富于想象力的
106,imagine,vt. 想像，幻想，猜测 vi. 想像起来，认为
107,incredible,adj. 难以置信的， 惊人的
108,industrial,adj. 工业的，产业的 n. 工业公司
109,industrialise,v. (使)工业化 =industrialize(美)
110,industry,n. 工业，产业，勤勉，刻苦
111,inevitable,adj. 不可避免的， 必然(发生)的
112,infrastructure,n. 下部构造， 下部组织， 基础结构， 基础设施
113,inhabit,v. 居住于， 占据， 栖息
114,inhabitant,n. 居民
115,institute,n. 学会，学院，协会 vt. 创立，开始，制定
116,institution,n. 机构，惯例，创立
117,institutional,adj. 制度上的，惯例的，机构的
118,intellectual,n. 有知识者，知识份子，凭理智做事者  adj. 智力的，知性的，聪明的
119,intelligence,n. 理解力， 智力， 情报， 情报工作， 情报机关
120,intelligent,adj. 聪明的， 智能的
121,invaluable,adj. 无价的
122,invent,v. 发明 vt. 发明，创造
123,invention,n. 发明，发明物，虚构，虚构物
124,inventive,adj. 善于创造的， 发明的
125,lack,vt.缺乏，缺少； 需要的东西 n.缺乏，不足，没有； 缺少的东西
126,lead,n. 铅， 领引， 榜样 v. 引导， 带领， 以铅接合; 过...(的生活)
127,leadership,n. 领导， 领导才干
128,leading,n. 领导， 疏导， 铅板 adj. 领导的， 主要的， 在前的 vbl. 领导， 引领， 以铅接合 [计算机] 行间空白
129,machine,n.机器，机械； 机械般的人； 核心 vt.用机器制造，用机器加工 vi.被机器切削
130,machinery,n. (总称)机器， 机械
131,measurable,adj. 可测量的
132,measure,n. 措施， 办法， 量度， 尺寸 v. 测量， 量
133,measurement,n. 测量，衡量，尺寸，大小
134,mechanical,adj. 机械的，力学的，呆板的    n.(供制版用的)样书， 版面设计
135,mechanism,n. 机制，原理，机械，机构，结构
136,mental,adj. 精神的，脑力的，精神错乱的，传心术的，[解剖学]颏的
137,natural,adj.自然的； 物质的； 天生的； 不做作的 n.自然的事情； （生来的）白痴； [乐]（风琴等的）白键
138,naturalism,n. 自然，自然主义
139,naturalistic,adj. 自然的，自然主义的，博物学的
140,nature,n.自然，自然界，自然状态; 本性，天性，性质; 质; 性格; 性; 本质
141,negative,adj. 否定的，负的，消极的 n. 底片，负数，否定 vt. 否定
142,occur,vi.发生； 出现； 闪现
143,occurrence,n. 发生，事件，发现
144,period,n. 学时， 课时; 一段时间， 时期， 周期; 句号
145,periodic,adj. 周期的， 定期的，间歇的，完句的
146,periodical,n. 期刊 adj. 周期的， 定期的
147,positive,adj. 肯定的， 积极的， 绝对的 adj. 正面的， 正数的， 阳性的
148,privacy,n. 隐私， 隐居， 秘密
149,private,adj. 私人的，隐蔽的 n. 士兵，列兵
150,purpose,n. 目的， 意图; 意志， 决心; 议题 vt. 打算， 决意
151,rate,n. 比率， 等级， 价格 vt. 估价， 认为， 定等级; 责骂 vi. 受欢迎， 受推崇; 责骂
152,real,adj. 实际的，现实的，真的，真实的 adv. 非常 n. 真实的事， 真实
153,realisation,n. 实现，认识 =realization(美)
154,realistic,adj. 现实的， 现实主义的
155,reality,n. 现实，实际，真实
156,really,adv. 真正地，实在，事实上
157,reason,n. 理由，原因，理智，理性 vt. 说服，总结 vi. 规劝，下判断
158,reasonable,adj. 合理的，有道理的，适度，通情达理的 adv. 合理地
159,reasoning,n. 推论， 推理， 论证
160,reflect,v. 反映， 反射， 归咎
161,reflection,n. 反映，映像，折射，沉思，影响
162,reflex,n. 反射(映象，回复，习惯性思维) adj. 反射的(来复的)
163,relate,vt.&amp; vi.（把…）联系起来； 讲，叙述（故事等） vt.讲述，叙述； 使…有联系； 建立或展示联系 vi.有联系； 涉及； 符合； 发生共鸣
164,relation,n. 关系，家人，亲戚，叙述，陈述
165,relationship,n. 关系， 关联
166,relative,adj. 相对的，比较的，涉及到的 n. 亲属，同类事物，相关物
167,relatively,adv. 比较地， 相对地
168,serial,n. 序列，串列 adj. 连续的，一连串的
169,serious,adj.严肃的， 庄重的， 严重的， 危急的， 认真的
170,severe,adj. 剧烈的， 严重的， 严峻的， 严厉的， 严格的
171,severity,n. 严格， 严重， 激烈
172,site,n. 位置，场所 v. 使...位于，使...放置
173,social,adj. 社会的，群居的，社团的
174,socialise,v. 来往，交往，交际，（使)社会化 =socialize(美)
175,society,n. 社会， 社团，阶层圈子
176,sociologist,n. 社会学家
177,sociology,n. 社会学， 社会关系学， 群落生态学
178,standard,n.标准，规格； 旗，军旗； 度量衡标准； 直立支柱 adj.标准的，合格的； 普遍的，一般的； 公认为优秀的
179,standardise,vt. 使标准化，使合标准 =standardize(美)
180,structure,n. 结构，构造，建筑物 v. 构成，建立，建造
181,survival,n. 生存，幸存者
182,survive,vt. 比…活得长，幸免于难，艰难度过 vi. 活着， 继续存在
183,survivor,n. 幸存者
184,theoretical,adj. 理论上的
185,theorist,n. 理论家
186,theory,n. 理论，原则，看法，推测
187,unavoidable,adj. 不可避免的
188,valuable,adj. 贵重的， 有价值的 n. (pl.)贵重物品
189,value,n. 价值， 重要性， 价格， (pl)价值观 vt. 评价， 估价， 重视
190,wheel,n. 轮子，周期，旋转运动 vi. 旋转，转动 vt. 推或拉车，传送，打圈，装以车轮
